INVOKESPECIAL,<init>,net/sf/antcontrib/antclipse/ClassPathTask,org/apache/tools/ant/util/RegexpPatternMapper
INVOKEVIRTUAL,setFrom,net/sf/antcontrib/antclipse/ClassPathTask,org/apache/tools/ant/util/RegexpPatternMapper
INVOKEVIRTUAL,setTo,net/sf/antcontrib/antclipse/ClassPathTask,org/apache/tools/ant/util/RegexpPatternMapper
INVOKESPECIAL,<init>,net/sf/antcontrib/antclipse/ClassPathTask,org/apache/tools/ant/util/RegexpPatternMapper
INVOKEVIRTUAL,setFrom,net/sf/antcontrib/antclipse/ClassPathTask,org/apache/tools/ant/util/RegexpPatternMapper
INVOKEVIRTUAL,setTo,net/sf/antcontrib/antclipse/ClassPathTask,org/apache/tools/ant/util/RegexpPatternMapper
INVOKESPECIAL,<init>,net/sf/antcontrib/antclipse/ClassPathTask,org/apache/tools/ant/BuildException
INVOKESPECIAL,<init>,net/sf/antcontrib/antclipse/ClassPathTask,net/sf/antcontrib/antclipse/ClassPathParser
INVOKESPECIAL,<init>,net/sf/antcontrib/antclipse/ClassPathTask,org/apache/tools/ant/types/Path
INVOKEVIRTUAL,addReference,net/sf/antcontrib/antclipse/ClassPathTask,org/apache/tools/ant/Project
INVOKESPECIAL,<init>,net/sf/antcontrib/antclipse/ClassPathTask,net/sf/antcontrib/antclipse/ClassPathTask$PathCustomHandler
INVOKESPECIAL,<init>,net/sf/antcontrib/antclipse/ClassPathTask,org/apache/tools/ant/types/FileSet
INVOKEVIRTUAL,addReference,net/sf/antcontrib/antclipse/ClassPathTask,org/apache/tools/ant/Project
INVOKEVIRTUAL,getBaseDir,net/sf/antcontrib/antclipse/ClassPathTask,org/apache/tools/ant/Project
INVOKEVIRTUAL,setDir,net/sf/antcontrib/antclipse/ClassPathTask,org/apache/tools/ant/types/FileSet
INVOKESPECIAL,<init>,net/sf/antcontrib/antclipse/ClassPathTask,net/sf/antcontrib/antclipse/ClassPathTask$FileSetCustomHandler
INVOKEVIRTUAL,getBaseDir,net/sf/antcontrib/antclipse/ClassPathTask,org/apache/tools/ant/Project
INVOKEVIRTUAL,parse,net/sf/antcontrib/antclipse/ClassPathTask,net/sf/antcontrib/antclipse/ClassPathParser
INVOKEVIRTUAL,log,net/sf/antcontrib/antserver/client/Client,org/apache/tools/ant/Project
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/client/Client,java/net/Socket
INVOKEVIRTUAL,setKeepAlive,net/sf/antcontrib/antserver/client/Client,java/net/Socket
INVOKEVIRTUAL,log,net/sf/antcontrib/antserver/client/Client,org/apache/tools/ant/Project
INVOKEVIRTUAL,getOutputStream,net/sf/antcontrib/antserver/client/Client,java/net/Socket
INVOKEVIRTUAL,getInputStream,net/sf/antcontrib/antserver/client/Client,java/net/Socket
INVOKEVIRTUAL,close,net/sf/antcontrib/antserver/client/Client,java/net/Socket
INVOKEVIRTUAL,close,net/sf/antcontrib/antserver/client/Client,java/net/Socket
INVOKEVIRTUAL,log,net/sf/antcontrib/antserver/client/Client,org/apache/tools/ant/Project
INVOKEINTERFACE,getContentLength,net/sf/antcontrib/antserver/client/Client,net/sf/antcontrib/antserver/Command
INVOKEINTERFACE,getContentStream,net/sf/antcontrib/antserver/client/Client,net/sf/antcontrib/antserver/Command
INVOKEINTERFACE,getContentLength,net/sf/antcontrib/antserver/client/Client,net/sf/antcontrib/antserver/Command
INVOKESTATIC,transferBytes,net/sf/antcontrib/antserver/client/Client,net/sf/antcontrib/antserver/Util
INVOKEVIRTUAL,log,net/sf/antcontrib/antserver/client/Client,org/apache/tools/ant/Project
INVOKEVIRTUAL,getContentLength,net/sf/antcontrib/antserver/client/Client,net/sf/antcontrib/antserver/Response
INVOKEVIRTUAL,getContentLength,net/sf/antcontrib/antserver/client/Client,net/sf/antcontrib/antserver/Response
INVOKEINTERFACE,respond,net/sf/antcontrib/antserver/client/Client,net/sf/antcontrib/antserver/Command
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/client/ClientTask,org/apache/tools/ant/Task
INVOKEINTERFACE,validate,net/sf/antcontrib/antserver/client/ClientTask,net/sf/antcontrib/antserver/Command
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/client/ClientTask,net/sf/antcontrib/antserver/client/Client
INVOKESTATIC,newInstance,net/sf/antcontrib/antserver/client/ClientTask,javax/xml/parsers/DocumentBuilderFactory
INVOKEVIRTUAL,newDocumentBuilder,net/sf/antcontrib/antserver/client/ClientTask,javax/xml/parsers/DocumentBuilderFactory
INVOKEVIRTUAL,connect,net/sf/antcontrib/antserver/client/ClientTask,net/sf/antcontrib/antserver/client/Client
INVOKEVIRTUAL,sendCommand,net/sf/antcontrib/antserver/client/ClientTask,net/sf/antcontrib/antserver/client/Client
INVOKEVIRTUAL,isSucceeded,net/sf/antcontrib/antserver/client/ClientTask,net/sf/antcontrib/antserver/Response
INVOKEVIRTUAL,getErrorMessage,net/sf/antcontrib/antserver/client/ClientTask,net/sf/antcontrib/antserver/Response
INVOKEVIRTUAL,getErrorStackTrace,net/sf/antcontrib/antserver/client/ClientTask,net/sf/antcontrib/antserver/Response
INVOKEVIRTUAL,getResultsXml,net/sf/antcontrib/antserver/client/ClientTask,net/sf/antcontrib/antserver/Response
INVOKEVIRTUAL,parse,net/sf/antcontrib/antserver/client/ClientTask,javax/xml/parsers/DocumentBuilder
INVOKEINTERFACE,getElementsByTagName,net/sf/antcontrib/antserver/client/ClientTask,org/w3c/dom/Document
INVOKEINTERFACE,getLength,net/sf/antcontrib/antserver/client/ClientTask,org/w3c/dom/NodeList
INVOKEINTERFACE,item,net/sf/antcontrib/antserver/client/ClientTask,org/w3c/dom/NodeList
INVOKEINTERFACE,getAttribute,net/sf/antcontrib/antserver/client/ClientTask,org/w3c/dom/Element
INVOKEVIRTUAL,log,net/sf/antcontrib/antserver/client/ClientTask,org/apache/tools/ant/Project
INVOKEVIRTUAL,shutdown,net/sf/antcontrib/antserver/client/ClientTask,net/sf/antcontrib/antserver/client/Client
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/client/ClientTask,org/apache/tools/ant/BuildException
INVOKEVIRTUAL,disconnect,net/sf/antcontrib/antserver/client/ClientTask,net/sf/antcontrib/antserver/client/Client
INVOKEVIRTUAL,disconnect,net/sf/antcontrib/antserver/client/ClientTask,net/sf/antcontrib/antserver/client/Client
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/client/ClientTask,org/apache/tools/ant/BuildException
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/client/ClientTask,org/apache/tools/ant/BuildException
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/commands/DisconnectCommand,net/sf/antcontrib/antserver/commands/AbstractCommand
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/commands/HelloWorldCommand,net/sf/antcontrib/antserver/commands/AbstractCommand
INVOKEVIRTUAL,log,net/sf/antcontrib/antserver/commands/HelloWorldCommand,org/apache/tools/ant/Project
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/commands/RunAntCommand,net/sf/antcontrib/antserver/commands/AbstractCommand
INVOKEVIRTUAL,createTask,net/sf/antcontrib/antserver/commands/RunAntCommand,org/apache/tools/ant/Project
INVOKEVIRTUAL,getBaseDir,net/sf/antcontrib/antserver/commands/RunAntCommand,org/apache/tools/ant/Project
INVOKEVIRTUAL,setDir,net/sf/antcontrib/antserver/commands/RunAntCommand,org/apache/tools/ant/taskdefs/Ant
INVOKEVIRTUAL,setInheritAll,net/sf/antcontrib/antserver/commands/RunAntCommand,org/apache/tools/ant/taskdefs/Ant
INVOKEVIRTUAL,setInheritRefs,net/sf/antcontrib/antserver/commands/RunAntCommand,org/apache/tools/ant/taskdefs/Ant
INVOKEVIRTUAL,setTarget,net/sf/antcontrib/antserver/commands/RunAntCommand,org/apache/tools/ant/taskdefs/Ant
INVOKEVIRTUAL,setAntfile,net/sf/antcontrib/antserver/commands/RunAntCommand,org/apache/tools/ant/taskdefs/Ant
INVOKEVIRTUAL,createProperty,net/sf/antcontrib/antserver/commands/RunAntCommand,org/apache/tools/ant/taskdefs/Ant
INVOKEVIRTUAL,getName,net/sf/antcontrib/antserver/commands/RunAntCommand,net/sf/antcontrib/antserver/commands/PropertyContainer
INVOKEVIRTUAL,setName,net/sf/antcontrib/antserver/commands/RunAntCommand,org/apache/tools/ant/taskdefs/Property
INVOKEVIRTUAL,getValue,net/sf/antcontrib/antserver/commands/RunAntCommand,net/sf/antcontrib/antserver/commands/PropertyContainer
INVOKEVIRTUAL,setValue,net/sf/antcontrib/antserver/commands/RunAntCommand,org/apache/tools/ant/taskdefs/Property
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/commands/RunAntCommand,org/apache/tools/ant/taskdefs/Ant$Reference
INVOKEVIRTUAL,getRefId,net/sf/antcontrib/antserver/commands/RunAntCommand,net/sf/antcontrib/antserver/commands/ReferenceContainer
INVOKEVIRTUAL,setRefId,net/sf/antcontrib/antserver/commands/RunAntCommand,org/apache/tools/ant/taskdefs/Ant$Reference
INVOKEVIRTUAL,getToRefId,net/sf/antcontrib/antserver/commands/RunAntCommand,net/sf/antcontrib/antserver/commands/ReferenceContainer
INVOKEVIRTUAL,setToRefid,net/sf/antcontrib/antserver/commands/RunAntCommand,org/apache/tools/ant/taskdefs/Ant$Reference
INVOKEVIRTUAL,addReference,net/sf/antcontrib/antserver/commands/RunAntCommand,org/apache/tools/ant/taskdefs/Ant
INVOKEVIRTUAL,execute,net/sf/antcontrib/antserver/commands/RunAntCommand,org/apache/tools/ant/taskdefs/Ant
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/commands/RunTargetCommand,net/sf/antcontrib/antserver/commands/AbstractCommand
INVOKEVIRTUAL,createTask,net/sf/antcontrib/antserver/commands/RunTargetCommand,org/apache/tools/ant/Project
INVOKEVIRTUAL,setInheritAll,net/sf/antcontrib/antserver/commands/RunTargetCommand,org/apache/tools/ant/taskdefs/CallTarget
INVOKEVIRTUAL,setInheritRefs,net/sf/antcontrib/antserver/commands/RunTargetCommand,org/apache/tools/ant/taskdefs/CallTarget
INVOKEVIRTUAL,getDefaultTarget,net/sf/antcontrib/antserver/commands/RunTargetCommand,org/apache/tools/ant/Project
INVOKEVIRTUAL,setTarget,net/sf/antcontrib/antserver/commands/RunTargetCommand,org/apache/tools/ant/taskdefs/CallTarget
INVOKEVIRTUAL,createParam,net/sf/antcontrib/antserver/commands/RunTargetCommand,org/apache/tools/ant/taskdefs/CallTarget
INVOKEVIRTUAL,getName,net/sf/antcontrib/antserver/commands/RunTargetCommand,net/sf/antcontrib/antserver/commands/PropertyContainer
INVOKEVIRTUAL,setName,net/sf/antcontrib/antserver/commands/RunTargetCommand,org/apache/tools/ant/taskdefs/Property
INVOKEVIRTUAL,getValue,net/sf/antcontrib/antserver/commands/RunTargetCommand,net/sf/antcontrib/antserver/commands/PropertyContainer
INVOKEVIRTUAL,setValue,net/sf/antcontrib/antserver/commands/RunTargetCommand,org/apache/tools/ant/taskdefs/Property
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/commands/RunTargetCommand,org/apache/tools/ant/taskdefs/Ant$Reference
INVOKEVIRTUAL,getRefId,net/sf/antcontrib/antserver/commands/RunTargetCommand,net/sf/antcontrib/antserver/commands/ReferenceContainer
INVOKEVIRTUAL,setRefId,net/sf/antcontrib/antserver/commands/RunTargetCommand,org/apache/tools/ant/taskdefs/Ant$Reference
INVOKEVIRTUAL,getToRefId,net/sf/antcontrib/antserver/commands/RunTargetCommand,net/sf/antcontrib/antserver/commands/ReferenceContainer
INVOKEVIRTUAL,setToRefid,net/sf/antcontrib/antserver/commands/RunTargetCommand,org/apache/tools/ant/taskdefs/Ant$Reference
INVOKEVIRTUAL,addReference,net/sf/antcontrib/antserver/commands/RunTargetCommand,org/apache/tools/ant/taskdefs/CallTarget
INVOKEVIRTUAL,execute,net/sf/antcontrib/antserver/commands/RunTargetCommand,org/apache/tools/ant/taskdefs/CallTarget
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/commands/SendFileCommand,net/sf/antcontrib/antserver/commands/AbstractCommand
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/commands/SendFileCommand,org/apache/tools/ant/BuildException
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/commands/SendFileCommand,org/apache/tools/ant/BuildException
INVOKEVIRTUAL,getBaseDir,net/sf/antcontrib/antserver/commands/SendFileCommand,org/apache/tools/ant/Project
INVOKEVIRTUAL,getBaseDir,net/sf/antcontrib/antserver/commands/SendFileCommand,org/apache/tools/ant/Project
INVOKEVIRTUAL,getBaseDir,net/sf/antcontrib/antserver/commands/SendFileCommand,org/apache/tools/ant/Project
INVOKEVIRTUAL,getBaseDir,net/sf/antcontrib/antserver/commands/SendFileCommand,org/apache/tools/ant/Project
INVOKESTATIC,transferBytes,net/sf/antcontrib/antserver/commands/SendFileCommand,net/sf/antcontrib/antserver/Util
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/commands/ShutdownCommand,net/sf/antcontrib/antserver/commands/AbstractCommand
INVOKESTATIC,newInstance,net/sf/antcontrib/antserver/server/ConnectionBuildListener,javax/xml/parsers/DocumentBuilderFactory
INVOKEVIRTUAL,newDocumentBuilder,net/sf/antcontrib/antserver/server/ConnectionBuildListener,javax/xml/parsers/DocumentBuilderFactory
INVOKEVIRTUAL,newDocument,net/sf/antcontrib/antserver/server/ConnectionBuildListener,javax/xml/parsers/DocumentBuilder
INVOKEINTERFACE,createElement,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Document
INVOKEINTERFACE,appendChild,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Document
INVOKEINTERFACE,createElement,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Document
INVOKEVIRTUAL,getTarget,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/apache/tools/ant/BuildEvent
INVOKEVIRTUAL,getName,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/apache/tools/ant/Target
INVOKEINTERFACE,setAttribute,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEINTERFACE,appendChild,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEVIRTUAL,getMessage,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/apache/tools/ant/BuildEvent
INVOKEINTERFACE,setAttribute,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEVIRTUAL,getException,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/apache/tools/ant/BuildEvent
INVOKEINTERFACE,setAttribute,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEINTERFACE,createElement,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Document
INVOKEINTERFACE,createElement,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Document
INVOKEINTERFACE,createTextNode,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Document
INVOKEINTERFACE,appendChild,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEINTERFACE,createElement,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Document
INVOKEINTERFACE,createCDATASection,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Document
INVOKEINTERFACE,appendChild,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEINTERFACE,appendChild,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEINTERFACE,appendChild,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEINTERFACE,appendChild,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEINTERFACE,setAttribute,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEINTERFACE,createElement,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Document
INVOKEVIRTUAL,getTask,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/apache/tools/ant/BuildEvent
INVOKEVIRTUAL,getTaskName,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/apache/tools/ant/Task
INVOKEINTERFACE,setAttribute,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEINTERFACE,appendChild,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEVIRTUAL,getException,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/apache/tools/ant/BuildEvent
INVOKEINTERFACE,setAttribute,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEINTERFACE,createElement,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Document
INVOKEINTERFACE,createElement,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Document
INVOKEINTERFACE,createTextNode,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Document
INVOKEINTERFACE,appendChild,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEINTERFACE,createElement,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Document
INVOKEINTERFACE,createCDATASection,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Document
INVOKEINTERFACE,appendChild,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEINTERFACE,appendChild,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEINTERFACE,appendChild,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEINTERFACE,appendChild,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEINTERFACE,setAttribute,net/sf/antcontrib/antserver/server/ConnectionBuildListener,org/w3c/dom/Element
INVOKEVIRTUAL,getInputStream,net/sf/antcontrib/antserver/server/ConnectionHandler,java/net/Socket
INVOKEVIRTUAL,getOutputStream,net/sf/antcontrib/antserver/server/ConnectionHandler,java/net/Socket
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/Response
INVOKEVIRTUAL,getProject,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/server/ServerTask
INVOKEVIRTUAL,log,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/tools/ant/Project
INVOKEVIRTUAL,getProject,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/server/ServerTask
INVOKEVIRTUAL,log,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/tools/ant/Project
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/Response
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/server/ConnectionBuildListener
INVOKEVIRTUAL,getProject,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/server/ServerTask
INVOKEVIRTUAL,addBuildListener,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/tools/ant/Project
INVOKEVIRTUAL,getProject,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/server/ServerTask
INVOKEINTERFACE,getContentLength,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/Command
INVOKEINTERFACE,execute,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/Command
INVOKEVIRTUAL,setSucceeded,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/Response
INVOKEVIRTUAL,getProject,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/server/ServerTask
INVOKEVIRTUAL,removeBuildListener,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/tools/ant/Project
INVOKEVIRTUAL,setSucceeded,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/Response
INVOKEVIRTUAL,setThrowable,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/Response
INVOKEVIRTUAL,getProject,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/server/ServerTask
INVOKEVIRTUAL,removeBuildListener,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/tools/ant/Project
INVOKEVIRTUAL,getProject,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/server/ServerTask
INVOKEVIRTUAL,removeBuildListener,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/tools/ant/Project
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/xml/serialize/XMLSerializer
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/xml/serialize/OutputFormat
INVOKEVIRTUAL,setOmitDocumentType,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/xml/serialize/OutputFormat
INVOKEVIRTUAL,setOmitXMLDeclaration,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/xml/serialize/OutputFormat
INVOKEVIRTUAL,setOutputFormat,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/xml/serialize/XMLSerializer
INVOKEVIRTUAL,setOutputByteStream,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/xml/serialize/XMLSerializer
INVOKEVIRTUAL,getDocument,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/server/ConnectionBuildListener
INVOKEVIRTUAL,serialize,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/xml/serialize/XMLSerializer
INVOKEVIRTUAL,setResultsXml,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/Response
INVOKEVIRTUAL,getProject,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/server/ServerTask
INVOKEVIRTUAL,log,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/tools/ant/Project
INVOKEVIRTUAL,getProject,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/server/ServerTask
INVOKEVIRTUAL,log,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/tools/ant/Project
INVOKEINTERFACE,getContentLength,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/Command
INVOKEVIRTUAL,setContentLength,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/Response
INVOKEINTERFACE,getResponseContentLength,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/Command
INVOKEINTERFACE,getReponseContentStream,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/Command
INVOKEINTERFACE,getResponseContentLength,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/Command
INVOKESTATIC,transferBytes,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/Util
INVOKEVIRTUAL,getProject,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/server/ServerTask
INVOKEVIRTUAL,log,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/tools/ant/Project
INVOKEVIRTUAL,getProject,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/server/ServerTask
INVOKEVIRTUAL,log,net/sf/antcontrib/antserver/server/ConnectionHandler,org/apache/tools/ant/Project
INVOKEVIRTUAL,shutdown,net/sf/antcontrib/antserver/server/ConnectionHandler,net/sf/antcontrib/antserver/server/ServerTask
INVOKEVIRTUAL,close,net/sf/antcontrib/antserver/server/ConnectionHandler,java/net/Socket
INVOKEVIRTUAL,close,net/sf/antcontrib/antserver/server/ConnectionHandler,java/net/Socket
INVOKEVIRTUAL,close,net/sf/antcontrib/antserver/server/ConnectionHandler,java/net/Socket
INVOKEVIRTUAL,close,net/sf/antcontrib/antserver/server/ConnectionHandler,java/net/Socket
INVOKEVIRTUAL,close,net/sf/antcontrib/antserver/server/ConnectionHandler,java/net/Socket
INVOKEVIRTUAL,getProject,net/sf/antcontrib/antserver/server/Server,net/sf/antcontrib/antserver/server/ServerTask
INVOKEVIRTUAL,log,net/sf/antcontrib/antserver/server/Server,org/apache/tools/ant/Project
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/server/Server,java/net/ServerSocket
INVOKEVIRTUAL,setSoTimeout,net/sf/antcontrib/antserver/server/Server,java/net/ServerSocket
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/server/Server,org/apache/tools/ant/BuildException
INVOKEVIRTUAL,accept,net/sf/antcontrib/antserver/server/Server,java/net/ServerSocket
INVOKEVIRTUAL,getProject,net/sf/antcontrib/antserver/server/Server,net/sf/antcontrib/antserver/server/ServerTask
INVOKEVIRTUAL,log,net/sf/antcontrib/antserver/server/Server,org/apache/tools/ant/Project
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/server/Server,net/sf/antcontrib/antserver/server/ConnectionHandler
INVOKEVIRTUAL,start,net/sf/antcontrib/antserver/server/Server,net/sf/antcontrib/antserver/server/ConnectionHandler
INVOKEVIRTUAL,getProject,net/sf/antcontrib/antserver/server/Server,net/sf/antcontrib/antserver/server/ServerTask
INVOKEVIRTUAL,log,net/sf/antcontrib/antserver/server/Server,org/apache/tools/ant/Project
INVOKEVIRTUAL,close,net/sf/antcontrib/antserver/server/Server,java/net/ServerSocket
INVOKEVIRTUAL,close,net/sf/antcontrib/antserver/server/Server,java/net/ServerSocket
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/server/ServerTask,org/apache/tools/ant/Task
INVOKEVIRTUAL,stop,net/sf/antcontrib/antserver/server/ServerTask,net/sf/antcontrib/antserver/server/Server
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/server/ServerTask,net/sf/antcontrib/antserver/server/Server
INVOKEVIRTUAL,start,net/sf/antcontrib/antserver/server/ServerTask,net/sf/antcontrib/antserver/server/Server
INVOKESPECIAL,<init>,net/sf/antcontrib/antserver/server/ServerTask,org/apache/tools/ant/BuildException
INVOKESPECIAL,<init>,net/sf/antcontrib/design/Design,net/sf/antcontrib/design/Package
INVOKEVIRTUAL,setIncludeSubpackages,net/sf/antcontrib/design/Design,net/sf/antcontrib/design/Package
INVOKEVIRTUAL,setName,net/sf/antcontrib/design/Design,net/sf/antcontrib/design/Package
INVOKEVIRTUAL,setUsed,net/sf/antcontrib/design/Design,net/sf/antcontrib/design/Package
INVOKEVIRTUAL,setNeedDeclarations,net/sf/antcontrib/design/Design,net/sf/antcontrib/design/Package
INVOKEVIRTUAL,setPackage,net/sf/antcontrib/design/Design,net/sf/antcontrib/design/Package
INVOKEINTERFACE,log,net/sf/antcontrib/design/Design,net/sf/antcontrib/design/Log
INVOKEVIRTUAL,isIncludeSubpackages,net/sf/antcontrib/design/Design,net/sf/antcontrib/design/Package
INVOKESTATIC,getPackageName,net/sf/antcontrib/design/Design,net/sf/antcontrib/design/VerifyDesignDelegate
INVOKEVIRTUAL,isIncludeSubpackages,net/sf/antcontrib/design/Design,net/sf/antcontrib/design/Package
INVOKEVIRTUAL,getPackage,net/sf/antcontrib/design/Design,net/sf/antcontrib/design/Package
INVOKEVIRTUAL,getDepends,net/sf/antcontrib/design/Design,net/sf/antcontrib/design/Package
INVOKEVIRTUAL,getName,net/sf/antcontrib/design/Design,net/sf/antcontrib/design/Depends
